,name,time,post,share,like,love,haha,sad,wow,angry,sentiment,Candidate
570,Di,2018-02-14,"台北防災推都更的必要性?
讓我們聽聽歐晉德歐副怎麼說
全力推動防災都更,勢在必行。

#拚台北驕傲 #防災都更 #成立緊急災變防救局",224,1561,30,0,0,1,3,0.25,丁守中
571,Di,2018-02-13,2018  大吉！！！<f0><U+009F><U+0090><U+00B6><f0><U+009F><U+0090><U+00B6><f0><U+009F><U+0090><U+00B6>,9,257,3,1,1,1,0,0.5,丁守中
572,Di,2018-02-12,"#拚台北驕傲 #防災都更 #成立緊急災變防救局
丁丁的牛肉,既然柯P辦不到,我來做
為了保障市民居住安全,提高容積獎勵、全力推動防災都更。
在既有消防局之外,新成立「緊急災變防救局」，直屬市長，專門負責各項天災與人為災變的防災、減災、監測、定期安檢、各項演習預防工作,全力保障市民生活與居住安全。

#一坪換一坪 #提高容積獎勵

邀請各位朋友加入拼台北驕傲Line群組幫我們多多分享
https://line.me/R/ti/p/%40erl2339a",23,933,16,8,0,2,0,0.6315789474,丁守中
573,Di,2018-02-12,"祈福紅包歡迎大家索取並一起加油

今年春節，我們設計應景的春聯與紅包。紅包分為三個主題：花團錦簇、闔家平安、大吉大利，分別對應在花市、廟宇、年貨大街發放，各限量1000份。紅包的設計理念是出門在外，總會更珍惜和家人相處的時光。下班了，記得一起去辦個年貨，帶幾把花給屋裡增添顏色。當然，也別忘了到廟裡感謝神明的照顧，祈求來年健康平安。其中，闔家平安的紅包張以廟宇為核心的圖案，正反映了全台灣民眾當前的深切期盼，希望年年是好年，讓我們一起加油。

除了紅包以外，還有兩款春聯，將「福」、「滿」二字倒過來的外形作為架構，取其福到、滿到之意。並變身為各式充滿年節氣氛的選物，如同一篇篇小品結成的賀歲詩集，喜慶之餘更守護家人整年的幸福。

這兩款小清新風格的賀年小物，都出自剛畢業卻獲獎無數的年輕設計師之手，他們幾位合組了十三設計，於2008年創立於台北。結合跨領域專業，為企業、公部門及創業團隊提供一站式服務，涵蓋品牌識別、工業設計、影音製作及空間規劃等，服務遍及華語圈、日俄美澳等地區。

歡迎大家來我們競選辦公室索取(金山南路一段72-2號)

先拜個早年，祝各位平平安安，新年快樂!!!",16,339,9,1,0,0,0,1,丁守中
574,Di,2018-02-11,"#拚台北驕傲 #防災都更 #成立緊急災變防救局
#一坪換一坪 #歐晉德 #提高容積獎勵

前幾天花蓮強震，台北深夜也不安靜，相信大家的心在地震一瞬間都揪了起來，因此這幾天有越來越多專家學者、越來越多民眾站出來，希望市府負起責任，盡速推動防災都更。

我們看看，台北市大多巷弄內都是巷弄狹窄、房屋老舊、耐震係數嚴重不足，又沒有電梯，隨著台北人口高齡化，平時民眾上下樓就極不方便。更何況火災、地震、緊急災變時，會造成逃生、救災、救火、都極困難。

學者專家又是怎麼警示的?他們說，根據內政部統計，台北有59.7萬戶30年以上老舊建物，如發生規模6.3以上強震，將有4000棟建築倒塌，10萬人曝露在公共危險傷亡中，這是多嚴重的問題!

柯文哲講一坪換一坪加車位是幻想，這是沒有關懷心、沒有同理心，他自己住8千萬的豪宅，不了解民間疾苦。既然柯文哲辦不到，我們市民就把四年不做事的柯文哲換掉，讓對改善台北市民居住環境有使命感、有決心的丁守中來做市長。我丁守中一定辦得到一坪換一坪，外加一個停車位。

還有一件事是柯P完全不處理的，現在台北是出了問題，大家來救災與善後。但先進國家城市更重視事前防災與減災。事實上以台北的地理環境與氣候條件，城市防災減災更重要。

所以我擔任市長，會比照紐約等國際大都會，在消防局救災工作之外，在市府另外成立專責機構「緊急災變防救局」，專門負責各項天災與人為災變的防災、減災、監測、定期安檢、各項預防工作，進一步保障市民生活與居住安全。

其實，台北盆地被五大山系及河流環繞，地震颱風豪雨又多，不像先進國家國土規劃完善，在山坡地與平地之間保留緩衝帶。台北周邊山坡因為是私有土地，在斷層帶、順向坡、土石流、土壤液化等地質敏感區也蓋滿房子。這些山坡地邊坡與土石流防治與監測，本來平時就應做好預防工作。

尤其台北市民平均居住空間只有6.2坪，不只在六都平均居住面積最小。亞洲四小龍也只比香港的4.5坪大。再加上台北屋齡平均34年，全台最老舊，耐震係數嚴重不足。為提升市民居住安全，台北市政府實在責無旁貸，勢必要全力以容積獎勵方式協助市民舊居換新屋。

丁守中，幫你辦到。",20,573,6,0,0,1,0,0.4347826087,丁守中
575,Di,2018-02-11,"#拚臺北驕傲 #歐晉德 #防災都更

我們的發言人為元初試啼聲，到媒體為推動防災都更政策辯論，希望大家多多幫他加油！

當然，防災減災政策攸關重大，我們不能再坐視柯P對此的漠視，明天上午十點，我將與三位頂尖的工程專業人士，包括前台北市副市長歐晉德、前台灣科技大學副校長李咸亨、以及中華民國結構技師公會理事長蔡榮根，召開台北市防災型都更與老舊建築重建檢討記者會，希望凝聚政策共識，全力推動。

據內政部統計，台北有59.7萬戶三十年以上老舊建物，佔全台灣67%。如果台北發生規模6.3以上強震，將有4000棟建築倒塌，10萬人曝露在公共危險的傷亡中。

台北防災型都更刻不容緩。讓我們一起努力，讓這座城市行動起來！",30,1234,22,6,2,11,6,0.4736842105,丁守中
576,Di,2018-02-10,"感謝羅智強的推薦。看到花蓮震災，我真的很憂心，台北市如果沒有積極作為，未來要如何因應類似災變。所以我在災後率先提醒，台北市必須高度關注防災都更的問題，由政府出面積極推動。

但我們看到柯P在這些問題上立場反覆，之前說市民心態要改，推都更要自己掏錢，今天卻說要給居民獎勵。昨天才說不要幻想一坪換一坪，但大同區斯文里整宅公辦都更明明就打著「權狀一坪換室內一坪」的招牌宣傳。

其實柯P與市府當初已宣誓，除了蘭州斯文里整宅案，全市大型老舊整宅公辦都更案也將採取「權狀一坪換室內一坪」原則辦理。但柯P不能想推自己政績就給一坪換一坪，一般民辦都更跟市府政績無關，就說不行。

這種差別待遇根本是玩兩手策略，對期待都更的台北市民不公平，也缺乏政策專業與擔當，難怪台北推都更一事無成。
---------
歡迎加入丁守中拼台北驕傲Line群組:
https://line.me/R/ti/p/%40erl2339a",34,551,11,0,0,0,0,0.3793103448,丁守中
577,Di,2018-02-10,"#臺北書展2018,
非去不可的年度盛事，

閱讀帶來知識，知識就是力量，
看到出版界的朋友憂心忡忡。
我們國民每年閱讀書本量
竟然祇有韓國的十分之一
難怪大家說這是國安問題呀！",78,1595,24,5,1,5,2,0,丁守中
578,Di,2018-02-09,小編：書展，在聯經出版的攤位，猜猜丁丁買了些什<U+9EBD>新書？,9,382,7,0,0,0,0,0.5,丁守中
579,Di,2018-02-09,"#佛光人 #佛光山 #國際佛光會

今天看到臉書.發現很多佛光人、師兄師姐,冒著寒風細雨與低溫的侵襲,不辭勞苦,第一時間前往花蓮災區賑災,發放飲水、平安粥、麵包給救援人員與受災<U+6237>,尤其幫助了許許多多花蓮的朋友們,展現了濃厚的溫情與關懷,實在讓我相當感動

因為這一刻.我們不分彼此.不問自己能力大小,我們攜手合作,只為了所有朋友的平安。這才是真正的共好社會。

希望大家多多分享訊息,多多鼓勵,相互關懷,相互提醒,讓花蓮獲得更多的關注,趕快度過這次的難關!

佛光人加油!
花蓮加油!
無論再多考驗,我們一定撐得過去!

#人間衛視 #人間社 #人間福報 #花蓮地震",28,704,13,2,1,0,5,0.9,丁守中
580,Di,2018-02-08,"#天佑臺灣 #天佑花蓮
#盼逝者安息 #受困者盡早得到救援

防災都更  刻不容緩

昨<U+6669>地震搖晃強烈，知道花蓮統帥飯店及雲翠大樓等六座大樓傾斜或倒塌，橋樑嚴重破裂，中橫、蘇花公路也封路，看到令人怵目驚心。

最近地震頻繁，我更為台北近四十萬戶老舊公寓擔心。

國家地震中心早就警告，台北三百年大地震周期早就到了，我們在與時間賽跑，不論都市更新、老屋重建、耐震補強、防災減災。政府都該傾全力推動，以維護市民居住安全。

台北市在經濟高速發展的年代，一年發出三千張建照，過去這幾年，每年只有二百餘張，每年都更房屋戶數平均只有1100戶，依此進度，三百年都改建不完，政府更應該大幅獎勵防災都更。

圖片來源:udn新聞網",11,529,4,0,0,0,0,0.3333333333,丁守中
581,Di,2018-02-08,"天佑花蓮，天佑臺灣。

昨天深夜強震使花蓮傳出重大災情，相信大家都很關切。期待集中全國心力，盡快完成救援行動，並協助花蓮的朋友們重建家園。

因此，各位報名或有意參與今天下午新春揮毫活動的朋友抱歉了，我們決定取消今天的活動。在關鍵時刻，希望大家出錢出力為花蓮加油。

請大家一同祈願，盼逝者安息，受困者能盡早得到救援。

#天佑花蓮
#天佑臺灣",7,319,4,1,0,3,0,0.7142857143,丁守中
582,Di,2018-02-07,"好大的地震!
雖然現在災情不明,
但希望花蓮地區民眾平安無恙!
希望大家一切平安!!!",27,393,18,0,0,0,0,0.6666666667,丁守中
583,Di,2018-02-07,"繼續握手！堅持拚到底！！！

#光復市場
#臨江市場
#拚台北驕傲",13,392,30,1,32,2,0,0.3333333333,丁守中
584,Di,2018-02-07,"#拚台北驕傲 #跟丁丁一起揮毫
當經典遇上文青，會擦出怎樣的火花？

大家好！我和競選辦公室的年輕夥伴們在明天(2/7)下午兩點半，會在城市舞台旁的巧克力人文咖啡舉辦新春揮毫活動，並分享我們未來在台北推動書法教育與藝術的看法。

現場我們邀請到書法大師張炳煌、潘慶忠許多位書法家與我們共襄盛舉，發言人長沛、思思手上拿的，便是張炳煌大師贈送給我的作品，「拚台北驕傲」，真的很帥氣吧!!!

這是場經典與文青的對話，不但到場朋友們在活動結束後可以索取大師們的春聯墨寶，讓未來一年都能喜氣揚揚！就算來不了現場，我們的青年團隊也會把幾幅書法傑作製作成貼圖，讓大家可以下載，在新年時用LINE和FB拜年。

當然，在充滿文青氣息的咖啡廳裡，我們也會公佈剛剛由年輕設計師設計的2018丁丁版春聯及紅包袋，新穎的造型包您愛不釋手，同時敬請期待我們後續的掃街活動歐~

活動不用報名費，並附簡單茶點和飲品讓您取用，但由於場地空間及墨寶有限，只能限定五十位幸運朋友參加，請大家踴躍透過粉絲團或line群組報名並準時入場喔！

CW 巧克力人文咖啡地址：松山區八德路三段25號b1
#書法 #春聯 #丁守中粉絲團",7,213,12,0,10,2,0,0.5,丁守中
585,Di,2018-02-06,"今天中午在中華動漫出版同業協進會祕書長高世樁的陪同下，抽空去了趟已連續舉辦六屆的台北國際動漫節。

動漫一直以來都是日本的強項，所以動漫節裡都是相關周邊商品。不過我也看到參展區裡有許多國人本土生產的漫畫作品，例如《傾聽我的心》、《海色北極星》等等。

台灣漫畫實力其實不差，以日本上映的動畫《時間支配者》，就是台灣漫畫家的作品。

本土漫畫家其實最缺乏的就是舞台，創造舞台最佳的辦法就是多多舉辦動漫節、動漫展、相關活動讓本土作家增加曝光機會，培養忠實讀者，讓本土作品得以出頭。

更應多辦些比賽，讓得獎的本土畫家能出國代表台灣，與其他人ㄧ較高下。",27,684,41,0,50,15,0,0.7777777778,丁守中
586,Di,2018-02-06,"這兩天趁著過年前，連續跑了六個市場（中山、城中、永樂、長春、龍城、中崙），雖然天氣冷颼颼，但熱情的選民給我的加油打氣，讓我十分窩心。

握手雖然是效率很低的拜票方式，但卻很扎實，透過握手，大家更能感受我的溫度、我的信念、我的執著。台北，可以更美更好。

#拚台北驕傲",22,502,9,1,0,0,0,0.6,丁守中
587,Di,2018-02-06,"今天在網路上看到書豪的消息,知道他康復進度順利,實在為他高興。
當然,NBA水準這麼高,重返顛峰之路必不好走,但只要有永不放棄的熱誠,成功永遠就在前方。
我很喜歡邱吉爾的一句話:
「所謂成功，就是不斷經歷失敗,卻仍不失熱忱的能力。」
讓我們以此共勉,一起為這位勇者加油!

#林書豪 #NBA #籃球 #永不放棄 #邱吉爾",10,231,6,0,0,1,0,0.6666666667,丁守中
588,Di,2018-02-05,"星雲大師推動籃球不遺餘力，每年舉辦佛光盃籃球賽。最近HBL男女準決賽打的火熱，讓我們ㄧ起為這些小將加油！

＃HBL ＃普門中學 ＃三好體協 #人間衛視
#拚台北驕傲 #星雲大師",12,380,6,2,0,1,0,0.3333333333,丁守中
589,Di,2018-02-04,"#拚台北驕傲 #丁守中
溼冷的週末，拜票不停歇！

我身邊總是帶著這些溫暖的年輕人一起跑行程，但還是怕他們著涼，繞完市場後趕緊偷閒一下，來杯咖啡，下午繼續衝刺！

PS:天氣很冷.各位朋友也要注意天氣預報.做好保暖工作啊!",33,699,15,0,0,0,0,0.5,丁守中
590,Di,2018-02-03,"被副市長認證的柯P黑箱 

柯P最喜歡罵前任馬市府、郝市府黑箱，還說上任要掃除五大弊案。結果查弊虎頭蛇尾也就算了，今天柯市府的副市長陳景峻還公開爆料，柯文哲不但違反行政體制，跟廠商私下會面，還承諾會幫忙募款。連自己人都窩裡反，請問柯P，這不叫黑箱？什麼叫黑箱？

柯P不是一上台就搞了個廉政透明委員會，燈節這麼大風波，這批人到哪裡去了？有說過一句話嗎？主管廉政的台北市政風處又到哪裡去了？柯市長，市民將你選出來，是為了讓你用市政資源支持私人廠商嗎？你和廠商會面時談了些什麼？總要有個說法吧？",12,451,4,0,0,0,1,0.5454545455,丁守中
591,Di,2018-02-03,"#內湖台北花市 #拚台北驕傲
#市民小巴 #增設斑馬線

今天上午非常高興，在台北市園藝花卉職業工會理事長魏隆乾先生的陪同下，前往位於內湖的台北花市拜會。我和內湖台北花市很有緣。因為當初台北花市推動遷移，我剛好擔任立法院經濟委員會召集委員，所以不但協助內湖選址的工作，我也向中央爭取到補助50%的遷建建設經費。

甚至現今台北花市所具備的現代化批發售價系統、玻璃帷幕造型，也是我當年去考察荷蘭Aalsmeer花卉拍賣批發市場後，回台要求市府比照國際先進都市建設辦理的結果。

如今看到台灣花卉貿易蓬勃發展，一點不受國際貿易自由化的影響，台北市花卉商機欣欣向榮，我真的感到相當欣慰。

但在今天拜會過程中，也聽到許多攤商朋友向我抱怨，當前花市A、B兩館中間被民善街隔開，斑馬線卻在路口兩頭，導致許多民眾都是違規穿越馬路，雖向市府陳情希望增設斑馬線卻未獲同意，大家都非常擔心。

我認為，民眾與攤商安全是重中之重，只要號誌燈與路口統一，非但不會影響交通流量，又能保障民眾安全，市府當然應該盡快處理。

大家也提出能不能在花市設點加開巴士的建議，我認為，要進一步促進花市發展，交通問題是首要重點，便利的大眾運輸系統才能增加民眾到達採購的意願。

我先前已經對外提出發展社區小巴的政策，如能透過增加接駁班次，完成最後一哩路，一定能解決花市周邊公車站較遠的問題。讓花市迎向更大的發展與榮景!",2,140,1,0,0,0,0,0.5333333333,丁守中
592,Di,2018-02-03,"#拚臺北驕傲 #亞洲插畫年度大賞
#臺北設計之都 #插畫

今天非常開心能出席2018亞洲插畫年度大賞，與許多年輕朋友及插畫家交換意見。大家都非常關心，如何讓台北成為亞洲插畫圖像IP產業的中樞。

我也對年輕朋友們公開宣示，未來如能擔任台北市長，一定會推動亞洲插畫年度大賞比照義大利的波隆那插畫展，跨出亞洲，成為國際性盛事。

我相信，衹要我們全力以赴，一定能將台灣的文創產業推廣到全世界，促進文創產業交流合作，和國際接軌，讓台北再現設計之都的容貌，重振臺北的驕傲！",40,964,17,7,0,1,0,0.7142857143,丁守中
593,Di,2018-02-02,"#青年提案 #拚台北驕傲 
#青年認養公園 #公園增加運動設施

這段時間，我和許多年輕人交換台北市未來市政規劃的構想，大家對台北為數眾多的公園或鄰里公園提出很多創造性想法。例如我們在先前短片就提到能不能開放青年認養公園，讓台北的公園也能和紐約、歐陸一樣充滿咖啡香、書香，青年也多一些工作或回饋社區鄉里機會？

還有很多年輕朋友認為，台北的運動風氣越來越好，這麼多鄰里公園，但對比先進城市的公園設施，我們除了提供銀髮長輩舒活筋骨、親子兒童攀爬跑跳的設施外，能不能也加強更多讓年輕人釋放體力、鍛鍊體魄的各類運動設施，無論球類、滑板、極限單車、攀岩，其實都很OK。

這些想法都很創新，更是增加城市活力，甚至活化都市空間使用的好構想。
我相信，#國際大都會做得到，#台北也做得到！
---------
歡迎加入丁守中拼台北驕傲Line群組:
https://line.me/R/ti/p/%40erl2339a

#公園 #鄰里公園 #運動設施 #攀岩 #滑板 #球類運動",56,607,4,69,0,14,8,0.7,丁守中
594,Di,2018-02-02,"#真的要參選到底歐!!!
#要不要也來賭吞曲棍球?

聽說，姚文智立委獲得姚立明先生力挺後士氣大振，不但再度表態會參選台北市長，並稱有把握「把丁守中打成第三名」。我只能說，請姚文智立委不要自嗨！既然說要參選到底，就要說到做到！

事實上，民進黨已經被柯文哲綁架，身為執政黨，竟然在首都提不出市長候選人，已經被柯P看扁了，連市民都在看笑話。所以我真的希望包括姚文智在內的民進黨朋友，拿出骨氣參選，更要說到做到。

而且我參選市長一路走來，唯一鎖定目標就是在年底打敗柯文哲，拚台北驕傲！所以也請姚立委有點志氣，還沒選就立志爭第二名，難怪柯P根本不把民進黨放在眼裡啊！",32,1781,23,3,0,0,0,0.4166666667,丁守中
595,Di,2018-02-01,"這段時間，我和許多年輕人座談市政規劃與發展，大家真的很有心，希望打破台北目前低迷的困境，讓我們的城市更好。許多年輕朋友心中也都有一個疑問，我們的科技越來越進步，為什麼就是沒辦法反映到政府提供的公共服務上。這真是個嚴重的問題。

討論過程中，有位年輕朋友就提出了一個問題，他說，前段時間在電視上看到有警察同仁，辛苦地在高速公路上執法，結果在路肩被疾駛而過的車輛意外撞擊身亡。這位年輕朋友就問，我們難道沒有辦法解決這些問題嗎？

其實是有可能的。國外許多先進城市，都已經利用資通訊、大數據、物聯網等利器，甚至搭配上車牌辨識系統，協助警察執法，根本不用警察在高速公路、快速道路邊上賣命。

更重要的是，透過科技強化智慧城市的服務，我們可以幫政府找到交通問題癥結所在，真正地減少交通事故發生，同時有效改善城市的交通，讓我們的城市生活更安全更有效率。

我相信，國際大都會做得到，台北也做得到！
---------
歡迎加入丁守中拼台北驕傲Line群組:
https://line.me/R/ti/p/%40erl2339a
#智慧執法 #智慧城市 #警察 #交通",48,577,9,3,0,0,0,0.4901960784,丁守中
596,Di,2018-02-01,"逛完電玩展後，我向團隊中愛打電動的年輕朋友請益，想知道最近有什麼遊戲可以讓我參與，他們介紹了幾個遊戲給我，像是傳說對決跟一個名字有點奇怪的遊戲叫吃雞，但他們看我一直被殺，看到直搖頭……

後來他們受不了，昨天直接在我的手機裡下載一隻到處旅行的青蛙，幫牠在行李裡放幾個吃的就出去流浪了，也都不說一聲，害我有點寂寞。

今天青蛙結束他的旅行回家了，雖然牠回家後還是自己吃飯不理我，但我仍然幫牠準備了護身符跟三明治，希望牠下次旅行不要餓肚子，多拍些照片，玩累了就回家！",28,202,5,1,0,1,0,0.3636363636,丁守中
597,Di,2018-01-31,"初選民調烏龍做殷鑑
別再賠掉黨威信！

---------
歡迎大家加入丁守中拼台北驕傲Line群組:
https://line.me/R/ti/p/%40erl2339a",35,960,3,167,0,13,2,0.5,丁守中
598,Di,2018-01-31,"很詫異柯p當了三年市長，才要出國考察公宅與都市更新。這些基本功都沒有，難怪三年來柯P毫無政績，他的四年二萬戶公宅確定跳票，都市更新在市府每年只發二百多張建照之下也成為夢幻泡影。

往年，台北可以發到二、三千張建照，現在發建照不及十分之一，如何加速都更？

歐洲各國推動公宅，早已逐漸放棄建設單一用途與進駐對象的弱勢公營住宅，改用混居方式，避免弱勢標籤化流弊。不知道柯p花大錢到歐洲一遊，會不會真正看到問題？

其實，柯p標籤化公宅建設遭到反彈，推動公宅牛<U+6B69>。連前幾天用來與蔡總統誇耀吹捧的健康公宅，居然還是郝龍斌前市長任內規劃、發包到動工，真是匪夷所思。

柯p推公宅，連第一階段政績都看不到，居然還拿他口中毫無亮點的郝市府政績風光剪綵，這難道不是又<U+99E1>人又要掠人之美嗎？

#小編<U+8AAC>幾句 : 文後附這幾張照片，是丁叔叔十年前去歐洲考察城市建設與規劃的記錄，像是與「未來城市」作者 Jurgen Roseman 教授、夏鑄九教授考察荷蘭都更，或阿姆斯特丹廢舊海岸都更為現代化住宅區，荷蘭社區綠蔭開放空間等。

丁叔叔<U+8AAC>準備好了，可不是空話一句！

------
還是請大家多多分享好友，點連結加入丁守中拼台北驕傲Line群組:
https://line.me/R/ti/p/%40erl2339a

#公營住宅 #都市更新 #荷蘭 #郝龍斌",33,548,11,3,0,0,0,0.3939393939,丁守中
599,Di,2018-01-30,"昨天參與了台北國際電玩展，現場人山人海，未來電玩產業絕對不容小覷。

臺灣的電玩市場規模將近十億美元，且臺北市是觀看電競直播流量最高的城市，臺北要好好把握這些優勢。

雖然我是電玩界「菜鳥」，但會努力多聽、多看、多玩，也謝謝昨天工作人員的陪同及建議，未來會端出更多政策，打造對電玩更加友善的環境。

這個賽車的模擬太逼真，一直以為自己要撞到東西，結束遊戲時，摸著方向盤的手全是手汗，真是糗大了！",53,1143,18,65,2,1,0,0.7272727273,丁守中
600,Di,2018-01-29,勞工朋友與丁守中有約,19,842,7,8,0,0,0,0.5,丁守中
601,Di,2018-01-28,"跑了一天行程，肚子餓壞了，趕快帶著助理小朋友一起來吃晚餐。

天冷了，大家記得多添衣服，補補身子！",76,2117,18,27,1,5,2,0.5,丁守中
602,Di,2018-01-27,"我們發佈最新一波政策文宣囉!

這次文宣的視覺設計，是由我的發言人之一劉思吟所創作。設計的發想是運用國旗紅白藍元素結合穩重的灰色。斜線概念呈現出俐落現代感。搭配我們競選口號 : 拼台北驕傲上呈現V字代表勝利的概念。

另一面介紹政策則跳脫以往的文字，運用圖文並行呈現創新創業、安全永續與均富公義的三大政見主軸。透過簡單易懂輕鬆的方式讓市民了解我們的政策主張，歡迎大家踴躍分享，需要實體文宣也歡迎來我們競選辦公室索取，讓我們一起拚台北的驕傲。",29,1337,18,14,0,3,2,0.7333333333,丁守中
603,Di,2018-01-27,"今天參加黃光芹小姐的廣播節目，節目最後她談到我對參選台北市長的堅持。我引了一首鄭板橋的詩來形容我的心境：
咬定青山不放鬆，立根原在破巖中。
千磨萬擊還堅勁，任爾東西南北風。
我真的覺得很虧欠台北市民，因為過去努力不夠沒當上市長，才導致柯P執政讓台北建設不斷衰退
我的志業是一定要選上台北市長，為這所城市貢獻所長，重振台北的驕傲，這是我設定的目標，爬都要爬到。
------
邀請您加入拼台北驕傲Line群組幫我們多多分享 :
 https://line.me/R/ti/p/%40erl2339a",69,1456,27,34,0,3,0,0.3333333333,丁守中
604,Di,2018-01-26,"今天中午11:00~12:00，
我會去參加黃光芹小姐主持的廣播節目，Pop搶先爆。
暢談我對台北市政的願景與理想，歡迎各位好朋友一起鎖定FM91.7，一起拚台北的驕傲。

邀請您加入拼台北驕傲Line群組幫我們多多分享 : https://line.me/R/ti/p/%40erl2339a",54,1537,55,8,1,4,1,0.5555555556,丁守中
605,Di,2018-01-25,"#低底盤公車 #台北捷運 #內湖交通 #拚台北驕傲 #郝龍斌 #丁守中

感謝郝市長一早在南部忙著輔選行程，還能一路從彰化趕回台北，參加我的競選辦公室啟動茶會。

正如郝市長所說，我當年在立法院與台北市政府合作，爭取低底盤公車進口免稅，結果讓低底盤公車逐漸成為台北市友善的象徵，造福所有長輩與行動不便的朋友，這真是段珍貴的回憶。

尤其在郝市長任內，全力推動捷運建設普及，多條捷運完工，更是讓市民生活與交通更方便。不像柯P，動不動就說內湖交通沒救了，卻放著台北捷運北環線、台北復興南北路以東的南北線不推動，根本是自己無能、不做事。

從世界各國先例可以看到，交通普及才能帶動都市更新、都市發展，我們未來絕對會努力推動台北市的捷運建設，滿足市民的需要。

----
邀請您加入拼台北驕傲Line群組
幫我們多多分享:
https://line.me/R/ti/p/%40erl2339a",64,2267,43,10,0,1,0,0.5862068966,丁守中
606,Di,2018-01-25,"彌補我們浪費失落的四年

各位好朋友：首先感謝大家來給我們加油打氣！因為我們競選辦公室非常小，所以我們採取分批邀請好朋友話家常的方式，跟大家報告我們辦公室的成立。希望大家常來坐坐，幫我們加油打氣，也告訴我們大家對於台北各方面問題與需要。

我相信這三年多來，大家生活都不好過，台北市民的實質收入三年來沒有成長，反而降了6%，台北絕大多數地方市容房屋老舊，巷弄狹窄，沒有電梯，往年我們台北市政府一年發二千多張建築執照，現在我們台北更老舊，居住環境更危險，但台北市政府去年才發二百多張建築執照。

台北市召商引資灌水做假才80億台幣，不到香港、新加坡的百分之一，難怪我們經濟一灘死水，上班族低薪窮忙，很多年輕人找不到事，只得出國度假打工做台勞。

更悲哀的是，堂堂首都市長沒有遠見又缺乏國際觀，出國招商引資行銷台灣，到了當地卻去<U+99E1>別人國家。

對台北市政的落後缺失，人民的辛苦，毫無感受。不拚市政卻自己大打廣告變身成搞笑網紅，柯p自己市政外行，不尊重專業又假敖，對部屬刻薄寡恩，最近辭職的簡余晏就是新的受害者，難怪市府離職的首長已經可以組好幾支籃球隊。

丁守中跟柯p就是完全不同的對照組，丁守中對戰柯P，讓台北巿的市政缺失無所遁形。

自從我宣布參選後，我在臉書上批柯p的，諸如：內湖交通、家庭煙霧偵測器、老人居家防滑設施、一校一公托幼兒園、傳統市場更新，我的批評建議，台北市政府馬上就照做，顯然丁守中是真正能讓台北市政府及柯p動起來的人。

與其柯p做市長，不如讓更專業的丁教授自己來。

丁守中專業、認真、有法治人文素養、有溝通協調能力，有國際宏觀視野、能引領潮流前瞻立法，實質解決問題的能力，早就在立法經過檢驗並長期獲得肯定。

三年多前，丁守中民調都領先柯p，可惜輸在黨內初選，讓台北翻新發展又拖延四年，我要向市民朋友深深道歉！這次請大家一定給丁守中機會，就是給台北翻轉的機會，也是給我們自己子孫未來幸福一個機會。

丁守中一定拚命為台北市政努力，彌補我們浪費失落的四年，找回我們台北首都的幸福與驕傲！",77,1473,19,2,0,1,0,0.3783783784,丁守中
607,Di,2018-01-23,感謝郝副主席從彰化趕上來為我們打氣！,88,2404,33,15,0,3,0,1,丁守中
608,Di,2018-01-23,舞獅迎喜，旗開得勝！,24,724,7,2,1,0,0,1,丁守中
609,Di,2018-01-21,"競選辦公室開幕茶會，大家一起拼台北的驕傲！

#丁守中
#競選辦公室成立
#拼台北驕傲",22,841,15,0,1,2,0,0,丁守中
610,Di,2018-01-21,"各位朋友，選戰越來越熱烈，我們真的需要您的支持與建議，大家團結一致，凝聚關於推動市政的意見，台北才有可能擺脫目前的困境，重拾台北的驕傲!

所以就在稍後，我們要舉辦台北市長競選辦公室啟用茶會，這場活動，我們不會採取傳統動員大會方式，也沒有刻意邀很多大人物站台，我們選擇以溫馨的方式與所有來自基層，不同年齡，不同世代，不同背景的朋友們在此相聚。

就是因為，我們接下來要更深入台北市各個角落，通過各個行政區座談或茶敘，聽取大家對市政革新的意見，對市政不滿的想法，一同團結努力，拿出真正能解決問題的辦法!

有市政問題，由丁守中幫您解決!

我們的辦公室地點就在金山南路一段72-2號，現場還有許多年輕朋友幫忙創作的願景牆，雖然空間不大，但我們誠摯邀請大家有空經過時多來坐坐，在許願樹上貼上您的建議，尤其可以在美麗的鯨魚願景牆前牌照打卡歐!!!

當然啦，也誠摯地邀請您加入拼台北驕傲Line群組，分享我們選舉的大小事，也請幫我們多多分享:
https://line.me/R/ti/p/%40erl2339a",132,4459,53,14,0,3,0,0.5135135135,丁守中
611,Di,2018-01-21,由美麗的發言人思思來主持選選辦公室的願景牆發佈會，結合年輕人的力量！,72,1626,54,14,1,1,2,1,丁守中
