"Media","month","date","V2","V3"
"11","UDN","01","02","藍升旗 吳敦義喊團結「重返執政」"," 國民黨主席吳敦義（中）昨出席中央黨部前廣場舉行的元旦升旗典禮，致詞時高喊重返執政。 記者蘇健忠／攝影分享  facebook   國民黨昨天舉行元旦升旗活動，面對年底地方選舉重大挑戰，黨主席吳敦義盼望民國一○七年是一個「復旦重光」的開始，希望黨在全體黨員團結一致、人民高度期許與支持之下，能展開革新、團結、重返執政的目標；他並宣示，年底縣市長選舉，一定要比現有執政縣市有明顯進步。 前總統馬英九昨則在高雄參加國民黨元旦升旗典禮，他身穿國旗上衣、搭配國旗圍巾，帶領三千多位民眾全程唱完國歌和國旗歌，許下新年願望時，馬英九說，希望台灣「風調雨順颱風小，國泰民安出口多，二○一八高雄出發」。 國民黨昨在中央黨部前廣場舉辦元旦升旗典禮，表態參選台北市長的丁守中、鄭麗文，有意參選新北市長的周錫瑋等人都出席。吳敦義致詞時呼籲國民黨全體黨員團結一致，二○一八年革新有成、團結有力，就能在地方選舉贏得更多民眾支持，二○二○年一定要全力以赴，重返執政。 面對年底縣市長選舉，吳敦義表示，一定要比現有執政縣市有明顯進步；他強調，讓中華民國重新締造一個廉能有效率的政府、繁榮均富的經濟、公義和諧的社會與和平穩定的兩岸，是國民黨無可旁貸的責任，「我們一定勇敢挑起來」。 馬英九跨年夜在高雄六合夜市逛街，元旦參加在世運主場館舉辦的「金犬迎新，升旗逗陣走」健走活動，國民黨立委黃昭順則在現場送口罩，不少人戴口罩參加升旗活動。馬英九並許下新年願望，希望台灣今年「風調雨順颱風小」，最後他不忘說，希望二○一八年從高雄出發。 "
"12","UDN","01","06","俞大維故居存廢 丁守中請「管爺」管一管"," 溫州街22巷4號台大教職員宿舍「俞大維故居」指定市定古蹟，將提報國定古蹟，送往文化部審查。圖／台北市文化局提供分享  facebook   中研院院士管中閔當選台大校長，宣布參選台北市長的前立委丁守中今在臉書向「管爺」喊話，希望他能以過去的爭議為鑑，全力支持繼續保存俞大維故居，讓俞大維故居繼續說故事。 北市大安區「溫州街22巷4號」（俞大維故居）地主分別屬台灣大學和部分自然人，原規畫都市更新，與建商將共同開發，去年11月北市文化局召開文資審議會，委員投票同意，通過指定為「市定古蹟」，開發案受阻，建商表示將依法律途徑爭取權益，故居能否保存，仍有變數。 丁守中說，一座城市之美，在於存在許多能<U+8AAC>出故事的地方。堂堂台灣大學，豈可為了開發土地不知保存文物故居的重要性？這也是過去各界無法接受台大相關規劃的主要原因。 他指出，俞大維故居原係保存良好的日式住宅，先後有台北帝國大學最後一任文政部部長世良壽男、前台大教授俞大綵（故台大校長傅斯年妻、俞大維之妹）、國防部長俞大維以及故台大總務長許文富一家居住過，絕對有文史保存的價值。 同時，丁守中也表示，俞大維故居正好位於台北市獨立書店眾多的溫羅汀文創區塊，花木扶疏，更是互為增色，如是當保存活化，也將是台北最具人文歷史風情的區域之一。 丁守中強調，過去他也曾努力保存陽明山美軍宿舍、天母白屋及羅友倫故居。未來也會基於這個理念推動市政，因為他始終認為，一個城市要保存更多有故事的地方，人文景觀才會更美更豐富。   "
"13","UDN","01","11","談台北市長人選 洪耀福：蔣萬安是吳敦義的最愛","  民進黨秘書長洪耀福下午表示，國民黨立委蔣萬安是國民黨主席吳敦義的最愛，國民黨在台北市長候選人，最後結果就是蔣萬安，這種事一定會驗證。不過，他也表示，蔣萬安有其優勢，當然也有缺點，例如蔣不一定能承受這麼高壓力的首都市長選戰。 洪耀福今天與媒體茶敘，對於先前曾譏諷地說總統府前副秘書長羅智強是跑龍套，資深國民黨立委丁守中是悲劇英雄，國民黨最後還不是蔣萬安在跑，羅智強退出台北市長選舉，洪耀福反問：「我講得話哪個不對？」 洪耀福說，國民黨內部有傳統支持者結構，蔣萬安血統純正，支持蔣萬安選吳敦義某種程度上可以跟外省系統進行拉攏與和解，如果他是吳敦義，他也會這樣決定，此舉也有利吳敦義佈局二０二０年總統選舉。 不過，洪耀福也表示，蔣萬安有其優勢，當然也有缺點，蔣萬安不一定能承受這麼高壓力的首都市長選戰，因選舉是綜合性，候選人必須在心理素質、政策論述、對城市願景、及個人膽識上有完全的準備。 洪耀福說，他判斷應該是蔣萬安出線，但變數是花蓮縣長傅崑萁，傅是有政治能力的人，擅長談判折衝，如何跟吳敦義談判，也會是一個局；蔣萬安的人客氣，但論述能力差一點而已，不過他是蔣家後代，藍軍會團結歸隊。 至於民進黨在台北市的佈局，洪耀福沒多做表示，不過，民進黨中執會昨天通過選對會建議，縣市議員提名應尊重縣市首長的考量，台北市議員提名額度由誰決定？洪耀福說，一月底之前就要將提報提名名額，這時間還沒有市長候選人，所以將由黨中央決定。"
"14","UDN","01","11","國民黨改採「徵召」蔣萬安？丁守中：勿再搞宮廷政治"," 國民黨北市改採「徵召」蔣萬安，前立委丁守中說勿再搞宮廷政治。圖／ 報系資料照分享  facebook    國民黨內傳出有里長建議，北市應跳過初選、直接徵召黨籍立委蔣萬安參選台北市長，宣布參選台北市長的前立委丁守中質疑，國民黨難道已經淪落到這種地步，難道沒有人、沒有政策、沒有意願參選市長選舉了嗎？非要用徵召這種方式來決定首都市長人選？ 丁守中強調，「就算是徵召我參選，我也不會同意」。黨內一定要用初選機制，重振黨內民主。 丁守中表示，國民黨要開大門、走大路面對這場關鍵選舉，讓有意願、有能力、真正準備好的人參與選舉，才能贏得市長勝選，時代已經變了，不要再搞宮廷政治、規劃指定這一套。 丁守中說，面對台北市的經濟衰退，國際競爭力持續下滑，黨內當然要用初選機制，重振黨內民主，就算用民調，也要透過電視辯論，讓市民了解誰準備好了，誰有最好的市政願景，讓準備好、有戰力的人出馬參選。 丁守中堅持，黨內必須更民主，他有絕對的信心直球對決柯文哲，一定能帶領國民黨贏得勝選。 "
"15","UDN","01","13","籲更多青年參政 朱立倫：讓大家成為明星"," 故總統蔣經國逝世30週年，談到國民黨的明日之星，新北市長朱立倫今天表示，國民黨應讓更多年輕人投入政治為民服務，讓大家都是人才，都可以成為明星。 中國國民黨上午在台北國軍英雄館舉行故總統蔣經國逝世30週年紀念大會，國民黨主席吳敦義與前主席連戰、吳伯雄、馬英九、朱立倫、洪秀柱同台，立法委員王金平、前立委丁守中等人也出席，共同緬懷蔣經國。 被問到國民黨似乎沒有明日之星？朱立倫說，蔣經國所培育的是各方人才，國民黨有非常多的政治人才跟菁英是蔣經國培養出來的，國民黨應學習讓更多優秀年輕人投入政治為民服務，讓大家都是人才、大家都可以成為明星。 有媒體問吳敦義，國民黨不斷緬懷兩蔣，沒辦法吸引年輕人支持？吳敦義說，任何一個人都是有感情的，要飲水思源，「你的阿公、爸爸生日難道不給他祝賀，如果他過世很多年，享用他留下的財富，不懷念他的貢獻，這不是人性善良的部分吧？」 吳敦義說，學校會慶祝建校，政黨對了不起的領袖給予紀念，這是應為的事情，這有甚麼好批評的呢？「很奇怪耶」，難道要無君、無父、無國、無家嗎？"
"16","UDN","01","14","羅智強宣布：棄選台北市長 支持丁守中","   總統府前副秘書長羅智強下午宣布棄選台北市長，支持國民黨前立委丁守中參選台北市長。羅智強表示，丁守中正派專業，是準備好的台北市長人選；在拜訪基層時，多數人都認為上屆市長選舉若由丁守中代表國民黨參選，就沒有今天的柯文哲。羅表示，丁守中準備了台北市政20多年，如數家珍，精闢專業，自認為市政知識和想法比不過他，將是一位很適任的台北市長人選。明天將與丁守中一同舉行記者會。總統府前副秘書長羅智強（圖）宣布棄選台北市長，支持國民黨前立委丁守中參選台北市長。記者黃義書／攝影分享  facebook   總統府前副秘書長羅智強（圖）宣布棄選台北市長，支持國民黨前立委丁守中參選台北市長。記者黃義書／攝影分享  facebook   總統府前副秘書長羅智強（圖）宣布棄選台北市長，支持國民黨前立委丁守中參選台北市長。記者黃義書／攝影分享  facebook   "
"17","UDN","01","14","「準備好的市長」 羅智強加入丁守中團隊"," 前總統府副秘書長羅智強（右）棄選台北市長，轉而支持前國民黨立委丁守中（左）參選台北市長。 圖／聯合報系資料照片分享  facebook    前總統府副秘書長羅智強棄選台北市長，轉而支持前國民黨立委丁守中參選台北市長，出任丁守中競選團隊的青年及網路總策畫。 任青年及網路總策劃羅智強表示，丁守中是正派專業，準備好的台北市長，他在拜訪基層時，大家都會提到上次若由丁守中代表國民黨參選，就沒有今天的柯文哲。他也在他的節目訪問過丁守中，因為下了20年功夫，丁對台北市政如數家珍，精闢專業，他自嘆弗如，更不是只會嘩眾取寵的柯文哲能望項背。 他說，選市長是選能力、選特質，不是選年紀。對於丁守中參選立委連任失敗，羅智強表示，大金融風暴下，績優股一樣倒。受過挫折的人，更值得信任，他認為跌跤過的丁守中，再站起來，就會躍得更高。 丁守中盛讚羅智強，俠骨義膽、正直敢言、思路清晰、論述能力強，有國際觀。丁守中<U+8AAC>，小強的戰力有目共睹，他曾經歷極大的政治挫折，但沒有被打倒，在馬英九和國民黨最低潮的時候，振筆疾呼，勇敢辯護，尤其是在社群網路的經營上，在國民黨內是一枝獨秀。 丁守中表示，羅智強為準備參選台北市長，一步一腳印走訪歐美45個城市，對台北競爭力衰退，有很深刻感觸與憂心，要借助羅的社群網路經營能力，擔任青年及網路總策畫，協助宣揚政見理念。有打不死的小強助陣，丁守中，強強強。 羅智強分析丁守中和柯文哲的人格對比認為，柯文哲刻薄、急躁、搞破壞。丁守中厚道、沉穩、做實事。柯文哲語不驚人死不休，丁守中卻能讓台北市政宏觀發展、市民安居樂業，是相反的對照組，丁守中將是國民黨內最有可能勝選的柯文哲剋星。 "
"18","UDN","01","14","四顧茅蘆 丁守中打動羅智強","  羅智強<U+8AAC>，他是被丁守中四顧茅蘆的誠意打動。於公，他認同丁守中的理念與人格特質。於私，他是被丁守中誠意打動的經過。 羅智強表示，2016年上半年，他與丁守中都在哈佛大學擔任訪問學者，由於他去美國各城市訪問，兩人雖惺惺相惜，在哈佛校園卻始終未曾見到。他在同年5月先回台灣，受限之前的政治風波，仍在生涯低潮，當年暑假丁守中結束哈佛大學費正清中國研究中心訪問學者回國，二度拜訪他，邀請加入丁守中的競選市長團隊。 羅智強說，當時他相當驚訝丁守中會想到他，但也坦白告知丁，他有參選台北市長的想法，丁非常大方的鼓勵他努力爭取，大家公平競爭，讓他覺得丁是有氣度的人。 兩人保持君子之爭，但由於有競爭關係，其後即未再談協助之事，直到羅智強退出2018年台北市長選舉，丁守中又二度拜訪羅智強，力邀羅協助。 羅智強表示，他雖不選台北市長，但仍在評估包括參選大安文山議員在內的可能規畫。丁守中表示尊重他的規畫，認為兩者並不衝突，希望羅智強仍可以在兼顧其他規畫的同時，鼎力相助，希望借助羅在論述、社群網路的長才。 經過長考，羅智強終決定以義工無給職的身分，擔任丁守中的青年及網路總策畫，襄助丁守中的青年政策規畫與網路宣傳。由於丁守中擅長政策規畫執行，羅智強在媒體操作及論述攻防有相當經驗，二人合作，盼形成攻守皆備的強大火網。羅智強<U+8AAC>，他是被丁守中四顧茅蘆的誠意打動，因此加入丁守中的競選市長團隊。 報系資料照分享  facebook   "
"19","UDN","01","14","這次不選北市長 羅智強改挺丁守中","  前總統府副秘書長羅智強棄選台北市長，轉而支持前國民黨立委丁守中參選台北市長，出任丁守中競選團隊的青年及網路總策畫。 羅智強表示，丁守中是正派專業，準備好的台北市長，他在拜訪基層時，大家都會提到上次若由丁守中代表國民黨參選，就沒有今天的柯文哲。他也在他的節目訪問過丁守中，因為下了20年功夫，丁對台北市政如數家珍，精闢專業，他自嘆弗如，更不是只會嘩眾取寵的柯文哲能望項背。 他說，選市長是選能力、選特質，不是選年紀。對於丁守中參選立委連任失敗，羅智強表示，大金融風暴下，績優股一樣倒。受過挫折的人，更值得信任，他認為跌跤過的丁守中，再站起來，就會躍得更高。 丁守中盛讚羅智強，俠骨義膽、正直敢言、思路清晰、論述能力強，有國際觀。丁守中<U+8AAC>，小強的戰力有目共睹，他曾經歷極大的政治挫折，但沒有被打倒，在馬英九和國民黨最低潮的時候，振筆疾呼，勇敢辯護，尤其是在社群網路的經營上，在國民黨內是一枝獨秀。 丁守中表示，羅智強為準備參選台北市長，一步一腳印走訪歐美45個城市，對台北競爭力衰退，有很深刻感觸與憂心，要借助羅的社群網路經營能力，擔任青年及網路總策畫，協助宣揚政見理念。有打不死的小強助陣，丁守中，強強強。 羅智強分析丁守中和柯文哲的人格對比認為，柯文哲刻薄、急躁、搞破壞。丁守中厚道、沉穩、做實事。柯文哲語不驚人死不休，丁守中卻能讓台北市政宏觀發展、市民安居樂業，是相反的對照組，丁守中將是國民黨內最有可能勝選的柯文哲剋星。前總統府副秘書長羅智強棄選台北市長，轉而支持前國民黨立委丁守中參選台北市長。聯合報系資料照分享  facebook   "
"20","UDN","01","15","羅智強挺 丁守中：「小強」補足我弱點"," 國民黨擬參選台北市長選舉的丁守中（左）、羅智強（右）兩人一同舉行記者會。 記者許正宏／攝影分享  facebook    總統府前副秘書長羅智強退出台北市長選舉，改力挺前立委丁守中角逐台北市長大位，將擔任丁守中競選團隊的青年及網路總策畫，丁守中上午表示，有「小強」的加入，相信可以補足團隊最弱的一環，也呼籲對市長柯文哲施政不滿的人都來加入自己的競選團隊。 羅智強表示，他之前有意參選台北市長，在拜訪基層的過程中，大家都說若2014是丁守中代表國民黨參選，就沒有今天的市長柯文哲，顯見幾乎所有人認為，丁守中會是好市長，丁守中對於市政如數家珍的程度，他自嘆弗如，「丁守中是準備好的人」，因此決定力挺。 丁守中說，全世界都在成長，但台北市是一攤死水，年輕人找不到事情做，只好出國遊學打工，這是很令人感到惋惜的事情，希望當選後，可以留住年輕人，讓台北市繼續成長。儘管柯文哲的民調暫時領先，不過他有能力，也有自信面對調整，「我早就準備好了」，絕對可以整合不分藍綠的選票。 此外，對於國民黨內部民調，丁守中和立委蔣萬安的民調已不分上下，不過傳出蔣萬安遲未表態，引發黨內部分人士不滿。丁守中認為，首都市長不能悶著頭做民調，應該要有電視辯論，讓選民知道每個人的市政主張。羅智強表示，任何選舉，民調都只是過程，也贊成要有市政辯論，讓選民做決定。 丁守中表示，自己是最能讓市政府動起來的人，像是日前只是去東門市場繞一下，柯文哲就立刻宣布東門市場要改建了；自己提到一校一公托政策，柯文哲也馬上宣布公托加碼，若自己選上，市政團隊絕對能最快馬上手。 由於羅智強日前傳出有意參選市議員，如今力挺丁守中，是不是希望在選舉期間互相拉抬？羅智強表示，還在評估中，不過國民黨不管有沒有選舉規畫者，都可以表態支持自己要的候選人，也呼籲國民黨人站出來支持自己心目中最理想的候選人。 是否希望國民黨人選盡快出爐？丁守中表示，國民黨是在野黨，希望人選可以早點決定，這樣子才足以和柯文哲相抗衡。 "
"21","UDN","01","15","影／羅智強挺丁守中：當年有他就不會有柯P","   總統府前副秘書長羅智強放棄參加國民黨台北市長黨內初選後，上午和國民黨前立委丁守中一起召開記者會，宣布投入丁守中輔選陣營，負責青年和網路的總策畫。羅智強稱讚丁守中是準備好的台北市長，他在拜訪基層時，大家都會提到上次如果是丁守中代表國民黨參選市長，就沒有今天的柯文哲。丁守中也開玩笑說，有小強加入他更有信心，因為小強可補足他最弱的一環。羅智強放棄參加國民黨台北市長黨內初選，宣布投入丁守中陣營。分享  facebook   "
"22","UDN","01","15","挺丁守中選台北市長 羅智強：他是準備好的人"," 總統府前副秘書長羅智強確定退出台北市長選舉，改力挺前立委丁守中角逐台北市長大位。羅智強強調，「丁守中是準備好的人」，自己自嘆弗如，未來將擔任丁守中競選團隊的青年及網路總策畫。記者邱瓊玉／攝影分享  facebook    因粉絲團按讚數未達百萬，總統府前副秘書長羅智強確定退出台北市長選舉，改力挺前立委丁守中角逐台北市長大位。羅智強強調，「丁守中是準備好的人」，自己自嘆弗如，未來將擔任丁守中競選團隊的青年及網路總策畫。 丁守中笑著表示，有「小強」的加入，相信可以補足團隊最弱的一環，也呼籲對市長柯文哲施政不滿的人都來加入自己的競選團隊。 羅智強表示，自己之前有意參選台北市長，在拜訪基層的過程中，大家都說若2014是丁守中代表國民黨參選，就沒有今天的市長柯文哲，顯見幾乎所有人認為，丁守中會是好市長，丁守中對於市政如數家珍的程度，自己自嘆弗如，因此決定力挺丁守中代表國民黨參選。 丁守中說，全世界都在成長，但台北市是一攤死水，年輕人找不到事情做，只好出國遊學打工，這是很令人感到惋惜的事情，自己希望當選後，可以留住年輕人，讓台北市繼續成長。 丁守中表示，儘管柯文哲的民調暫時領先，不過他有能力，也有自信面對調整，「我早就準備好了」，絕對可以整合不分藍綠的選票。 此外，對於國民黨內部民調，丁守中和立委蔣萬安的民調已不分上下，不過傳出蔣萬安遲未表態，引發黨內部分人士不滿。 對此，丁守中認為，首都市長不能悶著頭做民調，應該要有電視辯論，讓選民知道每個人的市政主張。 羅智強表示，任何選舉，民調都只是過程，自己也贊成要有市政辯論，取決誰可以取得市民認同，讓選民做決定。 丁守中強調，自己是最能讓市政府動起來的人，像是日前只是去東門市場繞一下，柯文哲就立刻宣布東門市場要改建了；自己提到一校一公托政策，柯文哲也馬上宣布公托加碼，若自己選上，市政團隊絕對能最快馬上上手。 由於羅智強日前傳出有意參選市議員，如今力挺丁守中，是不是希望在選舉期間互相拉抬？羅智強表示，目前自己還在評估中，不過自己認為國民黨不管有沒有選舉規畫者，都可以表態支持自己要的候選人，也呼籲國民黨人站出來支持自己心目中最理想的候選人。 是否希望國民黨人選盡快出爐？丁守中表示，國民黨是在野黨，希望人選可以早點決定，這樣子才足以和柯文哲相抗衡。"
"23","UDN","01","15","藍營北市長選舉 羅智強支持丁守中"," 國民黨擬參選台北市長選舉的丁守中、羅智強兩人今天早上一同舉行記者會，羅智強表示放棄參與黨內初選，轉而支持丁守中，並擔任他選舉的青年與網路總策劃，與現任市長柯文哲競選台北市長寶座。國民黨擬參選台北市長選舉的丁守中、羅智強（圖）兩人一同舉行記者會，羅智強表示放棄參與黨內初選，轉而支持丁守中代表黨內與現任市長柯文哲競選台北市長寶座。記者許正宏／攝影分享  facebook   國民黨擬參選台北市長選舉的丁守中（圖）、羅智強兩人一同舉行記者會，羅智強表示放棄參與黨內初選，轉而支持丁守中代表黨內與現任市長柯文哲競選台北市長寶座。記者許正宏／攝影分享  facebook   國民黨擬參選台北市長選舉的丁守中（右）、羅智強（左）兩人一同舉行記者會，羅智強表示放棄參與黨內初選，轉而支持丁守中代表黨內與現任市長柯文哲競選台北市長寶座。記者許正宏／攝影分享  facebook   國民黨擬參選台北市長選舉的丁守中（右）、羅智強（左）兩人一同舉行記者會，羅智強表示放棄參與黨內初選，轉而支持丁守中代表黨內與現任市長柯文哲競選台北市長寶座。記者許正宏／攝影分享  facebook   國民黨擬參選台北市長選舉的丁守中（左）、羅智強（右）兩人一同舉行記者會，羅智強表示放棄參與黨內初選，轉而支持丁守中代表黨內與現任市長柯文哲競選台北市長寶座。記者許正宏／攝影分享  facebook   國民黨擬參選台北市長選舉的丁守中（右）、羅智強（左）兩人一同舉行記者會，羅智強表示放棄參與黨內初選，轉而支持丁守中代表黨內與現任市長柯文哲競選台北市長寶座。記者許正宏／攝影分享  facebook   "
"24","UDN","01","16","藍角逐台北市長…羅智強退出 改挺丁守中"," 國民黨擬參選台北市長選舉的丁守中（左）、羅智強（右）兩人昨天一同舉行記者會，羅智強表示放棄參與黨內初選，轉而支持丁守中並擔任他選舉的青年及網路總策劃。 記者許正宏／攝影分享  facebook   總統府前副秘書長羅智強退出爭取國民黨提名，改為力挺前立委丁守中角逐台北市長，並擔任競選團隊的青年及網路總策畫；丁守中昨天表示，有羅智強的加入，相信可補足團隊最弱的一環，呼籲對台北市長柯文哲施政不滿的人士一起加入。 同樣爭取國民黨提名的行政院前發言人鄭麗文表示，會勝選不是因為有誰的加持，而是市民怎麼想；民進黨立委姚文智則說「加油吧」。 至於國民黨內部民調，傳出丁守中和立委蔣萬安民調不分上下；丁守中說，首都市長不能悶著頭做民調，應該要有電視辯論，讓選民知道每個人的市政主張。 羅智強表示，他原本有意參選台北市長，拜訪基層時，大家都說若上次是丁守中代表國民黨參選，就沒有今天的柯文哲，而丁守中對於市政如數家珍的程度，是準備好的人，因此決定力挺。丁守中也說，他絕對可以整合不分藍綠的選票。 由於羅智強之前傳出有意參選市議員，如今力挺丁守中，是否互相拉抬？羅智強表示，還在評估中，不過國民黨不管有無選舉規畫者，都可以表態支持自己要的候選人。 "
"25","UDN","01","18","丁守中參加內科尾牙 批柯P交通規畫短視近利","  台北市長參選人丁守中今應邀參加內湖科技園區發展協會尾牙，針對內湖交通持續惡化，批評台北市長柯文哲上任時宣示9個月內解決內湖交通問題，根本完全跳票。且柯說唯有發展捷運才能舒緩內科交通，卻又在該爭取前瞻計畫時信誓旦旦地說台北不需要軌道建設，政策規劃根本近利短視。 丁守中致詞說，他對遲到感到抱歉，「因為我剛剛塞在內科的路上」。丁守中質疑，他去年底就在臉書指出解決內湖交通問題的辦法就是建立軌道交通，特別是建立北環線與台北復興南北路以東的南北線，結果柯P馬上下令會勘，提出解決的辦法跟他一模一樣，真不知柯過去三年都在幹什麼？ 丁守中說，他高度肯定內科的競爭力，強調內湖科學園區在歷屆市府、民間企業及內科發展協會共同努力下，欣欣向榮。空置率僅1.84％，每坪成交租金1269元，等於「想租都租不到」，值得各界學習。 但丁守中也質疑，台北出了內科與信義區外處處蕭條，歸根於柯P招商引資能力低落，甚至根據經濟部2015年資料，北市府招商成績在六都墊底，根本不及格。丁守中批柯P的交通規畫，短視近利。圖／報系資料照分享  facebook   "
